----------------------------------------------------------------------
history:
count  task_image                              img_coordinates   depth  priority   enqueue_time   exec_time  response_time  deadline    missed
281    ../dataset/frame_camera_140.png     (183,656), (732,991)  15.525         0          14000          19      19.000       100         0
282    ../dataset/frame_camera_140.png  (1325,765), (1920,1169)  10.509         1          14000          25      44.000       100         0
283    ../dataset/frame_camera_141.png     (203,655), (736,982)  15.858         0          14100          18      18.000       100         0
284    ../dataset/frame_camera_141.png  (1329,767), (1920,1172)  10.474         1          14100          24      42.000       100         0
285    ../dataset/frame_camera_142.png     (223,653), (740,972)  16.190         0          14200          17      17.000       100         0
286    ../dataset/frame_camera_142.png  (1332,765), (1920,1171)  10.439         1          14200          24      41.000       100         0
287    ../dataset/frame_camera_143.png     (240,651), (744,963)  16.518         0          14300          16      16.000       100         0
288    ../dataset/frame_camera_143.png  (1336,763), (1920,1170)  10.400         1          14300          24      40.000       100         0
289    ../dataset/frame_camera_144.png     (257,654), (747,958)  16.841         0          14400          15      15.000       100         0
290    ../dataset/frame_camera_144.png  (1339,764), (1920,1173)  10.357         1          14400          24      39.000       100         0
291    ../dataset/frame_camera_145.png     (271,656), (750,954)  17.165         0          14500          15      15.000       100         0
292    ../dataset/frame_camera_145.png  (1341,765), (1920,1177)  10.316         1          14500          24      39.000       100         0
293    ../dataset/frame_camera_146.png     (285,654), (752,946)  17.491         0          14600          14      14.000       100         0
294    ../dataset/frame_camera_146.png  (1343,764), (1920,1178)  10.279         1          14600          24      38.000       100         0
295    ../dataset/frame_camera_147.png     (298,654), (753,940)  17.816         0          14700          14      14.000       100         0
296    ../dataset/frame_camera_147.png  (1345,764), (1920,1179)  10.239         1          14700          24      38.000       100         0
297    ../dataset/frame_camera_148.png     (310,652), (754,932)  18.144         0          14800          13      13.000       100         0
298    ../dataset/frame_camera_148.png  (1345,764), (1920,1181)  10.192         1          14800          24      37.000       100         0
299    ../dataset/frame_camera_149.png     (321,648), (755,922)  18.475         0          14900          12      12.000       100         0
300    ../dataset/frame_camera_149.png  (1345,762), (1920,1181)  10.148         1          14900          25      37.000       100         0
301    ../dataset/frame_camera_150.png     (335,643), (758,912)  18.821         0          15000          12      12.000       100         0
302    ../dataset/frame_camera_150.png  (1345,760), (1920,1179)  10.116         1          15000          25      37.000       100         0
303    ../dataset/frame_camera_151.png     (348,638), (761,901)  19.177         0          15100          11      11.000       100         0
304    ../dataset/frame_camera_151.png  (1346,757), (1920,1176)  10.094         1          15100          25      36.000       100         0
305    ../dataset/frame_camera_152.png     (363,635), (765,892)  19.549         0          15200          11      11.000       100         0
306    ../dataset/frame_camera_152.png  (1347,753), (1920,1171)  10.086         1          15200          24      35.000       100         0
307    ../dataset/frame_camera_153.png     (377,633), (769,885)  19.934         0          15300          10      10.000       100         0
308    ../dataset/frame_camera_153.png  (1348,750), (1920,1166)  10.091         1          15300          24      34.000       100         0
309    ../dataset/frame_camera_154.png     (390,637), (773,882)  20.332         0          15400          10      10.000       100         0
310    ../dataset/frame_camera_154.png  (1348,751), (1920,1166)  10.110         1          15400          24      34.000       100         0
311    ../dataset/frame_camera_155.png     (401,645), (774,885)  20.731         0          15500           9       9.000       100         0
312    ../dataset/frame_camera_155.png  (1347,757), (1920,1175)  10.131         1          15500          24      33.000       100         0
313    ../dataset/frame_camera_156.png     (412,649), (776,885)  21.139         0          15600           9       9.000       100         0
314    ../dataset/frame_camera_156.png  (1345,762), (1920,1181)  10.149         1          15600          25      34.000       100         0
315    ../dataset/frame_camera_157.png     (424,649), (779,880)  21.549         0          15700           9       9.000       100         0
316    ../dataset/frame_camera_157.png  (1344,763), (1920,1182)  10.169         1          15700          25      34.000       100         0
317    ../dataset/frame_camera_158.png     (437,645), (782,871)  22.001         0          15800           8       8.000       100         0
318    ../dataset/frame_camera_158.png  (1343,760), (1920,1177)  10.190         1          15800          25      33.000       100         0
319    ../dataset/frame_camera_159.png     (449,643), (786,863)  22.452         0          15900           8       8.000       100         0
320    ../dataset/frame_camera_159.png  (1344,758), (1920,1172)  10.210         1          15900          24      32.000       100         0
321    ../dataset/frame_camera_160.png     (462,647), (790,862)  22.901         0          16000           8       8.000       100         0
322    ../dataset/frame_camera_160.png  (1344,760), (1920,1174)  10.245         1          16000          24      32.000       100         0
323    ../dataset/frame_camera_161.png     (474,650), (794,860)  23.353         0          16100           7       7.000       100         0
324    ../dataset/frame_camera_161.png  (1344,763), (1920,1176)  10.283         1          16100          24      31.000       100         0
325    ../dataset/frame_camera_162.png     (486,650), (798,857)  23.803         0          16200           7       7.000       100         0
326    ../dataset/frame_camera_162.png  (1345,765), (1920,1177)  10.321         1          16200          24      31.000       100         0
327    ../dataset/frame_camera_163.png     (497,650), (802,853)  24.248         0          16300           7       7.000       100         0
328    ../dataset/frame_camera_163.png  (1346,765), (1920,1176)  10.340         1          16300          24      31.000       100         0
329    ../dataset/frame_camera_164.png     (508,649), (806,848)  24.689         0          16400           6       6.000       100         0
330    ../dataset/frame_camera_164.png  (1348,763), (1920,1173)  10.356         1          16400          24      30.000       100         0
331    ../dataset/frame_camera_165.png     (518,650), (810,845)  25.122         0          16500           6       6.000       100         0
332    ../dataset/frame_camera_165.png  (1351,763), (1920,1172)  10.366         1          16500          24      30.000       100         0
333    ../dataset/frame_camera_166.png     (527,654), (812,845)  25.549         0          16600           6       6.000       100         0
334    ../dataset/frame_camera_166.png  (1352,766), (1920,1176)  10.370         1          16600          24      30.000       100         0
335    ../dataset/frame_camera_167.png     (535,657), (815,844)  25.971         0          16700           6       6.000       100         0
336    ../dataset/frame_camera_167.png  (1354,769), (1920,1181)  10.370         1          16700          24      30.000       100         0
337    ../dataset/frame_camera_168.png     (543,657), (817,842)  26.388         0          16800           6       6.000       100         0
338    ../dataset/frame_camera_168.png  (1355,771), (1920,1184)  10.367         1          16800          24      30.000       100         0
339    ../dataset/frame_camera_169.png     (550,654), (819,836)  26.798         0          16900           5       5.000       100         0
340    ../dataset/frame_camera_169.png  (1357,769), (1920,1182)  10.357         1          16900          24      29.000       100         0
341    ../dataset/frame_camera_170.png     (557,651), (820,830)  27.202         0          17000           5       5.000       100         0
342    ../dataset/frame_camera_170.png  (1359,767), (1920,1179)  10.340         1          17000          24      29.000       100         0
343    ../dataset/frame_camera_171.png     (563,654), (822,830)  27.598         0          17100           5       5.000       100         0
344    ../dataset/frame_camera_171.png  (1361,769), (1920,1183)  10.314         1          17100          24      29.000       100         0
345    ../dataset/frame_camera_172.png     (569,656), (823,829)  27.990         0          17200           5       5.000       100         0
346    ../dataset/frame_camera_172.png  (1362,771), (1920,1187)  10.285         1          17200          24      29.000       100         0
347    ../dataset/frame_camera_173.png     (574,654), (825,825)  28.378         0          17300           5       5.000       100         0
348    ../dataset/frame_camera_173.png  (1366,771), (1920,1189)  10.249         1          17300          24      29.000       100         0
349    ../dataset/frame_camera_174.png     (580,652), (826,821)  28.761         0          17400           5       5.000       100         0
350    ../dataset/frame_camera_174.png  (1369,769), (1920,1188)  10.206         1          17400          24      29.000       100         0
351    ../dataset/frame_camera_175.png     (585,653), (827,819)  29.136         0          17500           5       5.000       100         0
352    ../dataset/frame_camera_175.png  (1372,769), (1920,1190)  10.157         1          17500          24      29.000       100         0
353    ../dataset/frame_camera_176.png     (590,653), (828,817)  29.511         0          17600           4       4.000       100         0
354    ../dataset/frame_camera_176.png  (1375,769), (1920,1193)  10.105         1          17600          24      28.000       100         0
355    ../dataset/frame_camera_177.png     (595,654), (830,816)  29.883         0          17700           4       4.000       100         0
356    ../dataset/frame_camera_177.png  (1379,770), (1920,1197)  10.051         1          17700          24      28.000       100         0
357    ../dataset/frame_camera_178.png     (601,653), (832,813)  30.251         0          17800           4       4.000       100         0
358    ../dataset/frame_camera_178.png  (1384,769), (1920,1199)   9.993         1          17800          24      28.000       100         0
359    ../dataset/frame_camera_179.png     (605,653), (833,810)  30.615         0          17900           4       4.000       100         0
360    ../dataset/frame_camera_179.png  (1388,769), (1920,1202)   9.932         1          17900          24      28.000       100         0
361    ../dataset/frame_camera_180.png     (610,652), (834,807)  30.979         0          18000           4       4.000       100         0
362    ../dataset/frame_camera_180.png  (1392,768), (1920,1203)   9.870         1          18000          23      27.000       100         0
363    ../dataset/frame_camera_181.png     (614,651), (835,804)  31.339         0          18100           4       4.000       100         0
364    ../dataset/frame_camera_181.png  (1397,767), (1920,1205)   9.806         1          18100          23      27.000       100         0
365    ../dataset/frame_camera_182.png     (618,651), (837,803)  31.715         0          18200           4       4.000       100         0
366    ../dataset/frame_camera_182.png  (1399,768), (1920,1208)   9.755         1          18200          23      27.000       100         0
367    ../dataset/frame_camera_183.png     (623,652), (838,802)  32.093         0          18300           4       4.000       100         0
368    ../dataset/frame_camera_183.png  (1402,769), (1920,1214)   9.693         1          18300          24      28.000       100         0
369    ../dataset/frame_camera_184.png     (626,653), (839,801)  32.467         0          18400           4       4.000       100         0
370    ../dataset/frame_camera_184.png  (1404,772), (1920,1221)   9.628         1          18400          24      28.000       100         0
371    ../dataset/frame_camera_185.png     (629,650), (839,796)  32.846         0          18500           4       4.000       100         0
372    ../dataset/frame_camera_185.png  (1407,770), (1920,1222)   9.568         1          18500          24      28.000       100         0
373    ../dataset/frame_camera_186.png     (632,645), (839,790)  33.224         0          18600           4       4.000       100         0
374    ../dataset/frame_camera_186.png  (1408,766), (1920,1219)   9.507         1          18600          24      28.000       100         0
375    ../dataset/frame_camera_187.png     (633,646), (838,789)  33.603         0          18700           3       3.000       100         0
376    ../dataset/frame_camera_187.png  (1408,766), (1920,1222)   9.446         1          18700          24      27.000       100         0
377    ../dataset/frame_camera_188.png     (635,649), (837,790)  33.986         0          18800           3       3.000       100         0
378    ../dataset/frame_camera_188.png  (1408,769), (1920,1229)   9.388         1          18800          24      27.000       100         0
379    ../dataset/frame_camera_189.png     (637,645), (837,784)  34.379         0          18900           3       3.000       100         0
380    ../dataset/frame_camera_189.png  (1408,769), (1920,1233)   9.329         1          18900          24      27.000       100         0
381    ../dataset/frame_camera_190.png     (640,639), (837,777)  34.784         0          19000           3       3.000       100         0
382    ../dataset/frame_camera_190.png  (1408,765), (1920,1230)   9.280         1          19000          24      27.000       100         0
383    ../dataset/frame_camera_191.png     (643,639), (838,775)  35.196         0          19100           3       3.000       100         0
384    ../dataset/frame_camera_191.png  (1409,762), (1920,1228)   9.235         1          19100          24      27.000       100         0
385    ../dataset/frame_camera_192.png     (646,645), (839,779)  35.611         0          19200           3       3.000       100         0
386    ../dataset/frame_camera_192.png  (1409,766), (1920,1236)   9.192         1          19200          25      28.000       100         0
387    ../dataset/frame_camera_193.png     (650,650), (840,783)  36.047         0          19300           3       3.000       100         0
388    ../dataset/frame_camera_193.png  (1408,771), (1920,1247)   9.158         1          19300          25      28.000       100         0
389    ../dataset/frame_camera_194.png     (653,651), (841,781)  36.485         0          19400           3       3.000       100         0
390    ../dataset/frame_camera_194.png  (1407,775), (1920,1254)   9.130         1          19400          25      28.000       100         0
391    ../dataset/frame_camera_195.png     (657,649), (842,778)  36.925         0          19500           3       3.000       100         0
392    ../dataset/frame_camera_195.png  (1406,776), (1920,1258)   9.103         1          19500          25      28.000       100         0
393    ../dataset/frame_camera_196.png     (660,647), (843,775)  37.369         0          19600           3       3.000       100         0
394    ../dataset/frame_camera_196.png  (1405,776), (1920,1259)   9.078         1          19600          25      28.000       100         0
395    ../dataset/frame_camera_197.png     (664,645), (845,771)  37.814         0          19700           3       3.000       100         0
396    ../dataset/frame_camera_197.png  (1405,775), (1920,1260)   9.054         1          19700          25      28.000       100         0
----------------------------------------------------------------------
Elapsed time: 266.186676 s
group avg response time = [31.667, 30.22, 6.269, 3.116, 1.652, 1.0, 1.0, 1.0, 0, 0]
